date,level,slope,curvature,twist,lambdas
1990-04-04,8.51320090008108,-0.6296883084193331,1.800810065958135,-0.5161934855542983,0.498
1990-04-05,8.507738214196767,-0.6072100405314198,1.7393290426567383,-0.44212439811838383,0.498
1990-04-06,8.512690108444106,-0.6154214368002497,1.6508115614787562,-0.4341674190411775,0.498
1990-04-09,8.532225149050381,-0.5415880364163271,1.3811506447324238,-0.2749171605787052,0.498
1990-04-10,8.567103814172938,-0.6189803593802921,1.4974812023494901,-0.3840994710066584,0.498
1990-04-11,8.585267875289592,-0.6745099706587613,1.690159719353473,-0.4881675290445339,0.498
1990-04-12,8.606469823620102,-0.7082139411252588,1.7588220594571518,-0.5225244942350991,0.498
1990-04-16,8.649786020706488,-0.7836843034020761,1.903569942045834,-0.5756689756116732,0.498
1990-04-17,8.767957044476509,-0.8943660827604025,2.197504671626064,-0.7742755129837171,0.498
1990-04-18,8.88708191887465,-0.9695241060930943,2.3872487904764386,-0.9025369097345859,0.498
1990-04-19,8.901478074739893,-1.0245774587423584,2.537395753063902,-0.9813343837520392,0.498
1990-04-20,8.983578057375157,-1.2140596671890214,2.748670697680234,-1.0335322361910655,0.498
1990-04-23,9.019600804274566,-1.189746031624223,2.774904686816919,-1.0927137595208627,0.498
1990-04-24,9.03565761498664,-1.1833289095828547,2.980925146774988,-1.1814208954186014,0.498
1990-04-25,9.021235210948829,-1.1362620146824018,3.008121441591402,-1.1331219172018334,0.498
1990-04-26,9.078078023542425,-1.1820964916698111,3.3185282907261495,-1.2561823432035413,0.498
1990-04-27,9.075253911346866,-1.2265039625785936,3.155549753508901,-1.146819212938121,0.498
1990-04-30,9.030138109607808,-1.1234375940030992,2.9860872145385775,-1.0595946531548461,0.498
1990-05-01,9.051930099808606,-1.0409194644530375,2.675784339923254,-0.861098677214822,0.498
1990-05-02,9.07232044034209,-1.0870196333707745,2.9693237309036506,-1.0316273194846663,0.498
1990-05-03,9.01693098576429,-1.04108053763663,2.852248389606729,-1.0074181889697587,0.498
1990-05-04,8.870312391577137,-0.990169015108093,2.1402596773295968,-0.7835612961701394,0.498
1990-05-07,8.876825287253066,-0.9509359328168917,2.0803210682889435,-0.6972225235851256,0.498
1990-05-08,8.830494033669803,-0.909732504469908,1.787616047146809,-0.5122641504838289,0.498
1990-05-09,8.924680637385888,-1.0900901335813755,2.2020571419931616,-0.7121901092011897,0.498
1990-05-10,8.82063782259362,-1.0192713082518094,2.0942904671555937,-0.5806218995433455,0.498
1990-05-11,8.651718626004385,-0.9387706313508967,2.039743629680388,-0.6175823824642729,0.498
1990-05-14,8.582040236428837,-0.8287217526091715,1.8193487022803416,-0.46985853236126607,0.498
1990-05-15,8.621652647520133,-0.8478800721910171,1.8472161800873321,-0.4722194123115473,0.498
1990-05-16,8.631865796337802,-0.8353293725573969,1.6940343248827088,-0.33417710088859126,0.498
1990-05-17,8.63611563056297,-0.8403647405866914,1.7508115008220007,-0.32888901179532826,0.498
1990-05-18,8.684644864472258,-0.8221351455759927,1.8187997054701472,-0.356168924976345,0.498
1990-05-21,8.670393006184266,-0.7775575332666202,1.6364306831143585,-0.2644924337542491,0.498
1990-05-22,8.584484505335675,-0.692788094005715,1.425398240020168,-0.18123597428228222,0.498
1990-05-23,8.581336982061849,-0.7891711211851703,1.652070534624796,-0.36313971090741126,0.498
1990-05-24,8.592317108479675,-0.7486390881631315,1.353139202727189,-0.21986855387904924,0.498
1990-05-25,8.67563803909709,-0.7610137007971939,1.2488766668188276,-0.24033930377025045,0.498
1990-05-29,8.64496923643008,-0.7242935371684797,1.2412448768801851,-0.25354076087810384,0.498
1990-05-30,8.59194516048205,-0.6896477186023475,1.1450463507564383,-0.1563897065763918,0.498
1990-05-31,8.57742865111365,-0.6832645097919802,1.3166314302926254,-0.27189617689214884,0.498
1990-06-01,8.424845707615665,-0.5831027046258931,0.8932895037426979,-0.10907475410233587,0.498
1990-06-04,8.417261923315843,-0.5412265791070289,0.7460149547157185,-0.015554976104537854,0.498
1990-06-05,8.447323026032647,-0.5782294384049415,0.8231079826239949,-0.03174856595450524,0.498
1990-06-06,8.415356168993695,-0.5572507181606199,0.9127879429370479,-0.01575201871355941,0.498
1990-06-07,8.40995969130266,-0.5528547741932783,0.8595352929177318,-0.00523427247085253,0.498
1990-06-08,8.4136086158314,-0.541261700026244,0.7696016409233376,0.061382036872629726,0.498
1990-06-11,8.425558922669417,-0.520693978078689,0.7894153883544925,0.039803592946980215,0.498
1990-06-12,8.421997180748981,-0.5307558405758775,0.8434091776371893,0.03268179229313299,0.498
1990-06-13,8.370796106459538,-0.524704123203443,0.6764402137949822,0.04729893458930992,0.498
1990-06-14,8.339841736453549,-0.4935192697102735,0.5774802563412678,0.0995007210650154,0.498
1990-06-15,8.40673009644461,-0.5372073773401045,0.7578412562692943,0.05725355321160804,0.498
1990-06-18,8.463253540641105,-0.6251420399416522,1.129114540932579,-0.17174280806832118,0.498
1990-06-19,8.464218724248813,-0.5710476255498285,1.0514260954719192,-0.11403633629745936,0.498
1990-06-20,8.4972023526405,-0.5782663628045288,0.9205778943629742,-0.005054958345982071,0.498
1990-06-21,8.47709271323372,-0.5474264107856918,0.8367487721632327,0.01152967591092653,0.498
1990-06-22,8.46767638212318,-0.5426668238693074,0.7881354991173697,0.025874143938840456,0.498
1990-06-25,8.544428048901565,-0.6040846811198182,0.9033309297914025,-0.03108985755135773,0.498
1990-06-26,8.506949706480542,-0.5286017811390248,0.7688495808665691,0.045184280776759726,0.498
1990-06-27,8.459596172553333,-0.4860093834936017,0.5822390446695133,0.16251908502530085,0.498
1990-06-28,8.42126504275344,-0.503381285339259,0.5060949968299281,0.18865316052071524,0.498
1990-06-29,8.383144145438665,-0.44265401209382715,0.24276716790309397,0.2840222087973267,0.498
1990-07-02,8.386822192770778,-0.4441639350916264,0.2849669284632595,0.24499732564904597,0.498
1990-07-03,8.376705137716115,-0.4649037664627518,0.17059255769494538,0.29227559646784207,0.498
1990-07-05,8.406890742014545,-0.5528813720415076,0.4562304027115246,0.13396398617952782,0.498
1990-07-06,8.495189251338182,-0.5483013258443078,0.5310679665410514,0.10918758513528215,0.498
1990-07-09,8.537759491775766,-0.5403188637368931,0.583003005763528,0.08696978898679707,0.498
1990-07-10,8.549389124941642,-0.5367589368023205,0.6292245143940092,0.04095434439098933,0.498
1990-07-11,8.559131115951287,-0.5737549368355789,0.6600991936778261,-0.015056897119475303,0.498
1990-07-12,8.485606736214704,-0.5964009433273076,0.013103756059346224,0.385794372960548,0.498
1990-07-13,8.448231429579659,-0.6488301222079165,0.022911802385906288,0.3771455215668686,0.498
1990-07-16,8.452508096610925,-0.6561424339061209,0.11131044806340075,0.29968670577547174,0.498
1990-07-17,8.452429012352614,-0.6332057882293491,-0.08581604829193605,0.390600582019854,0.498
1990-07-18,8.561981128523918,-0.8143632273392626,0.009877335914705108,0.29778882487054653,0.498
1990-07-19,8.580876521783871,-0.853119497304488,0.029612515242746273,0.26184798912352014,0.498
1990-07-20,8.566441305224453,-0.8221887214898164,-0.21319225881695497,0.3291602725992491,0.498
1990-07-23,8.565224303913821,-0.8918519300412444,-0.12305920028628932,0.3258039272370029,0.498
1990-07-24,8.615295181523107,-0.9128358916988232,0.08656760965454367,0.22319463621341504,0.498
1990-07-25,8.56942939849348,-0.818648639610337,-0.10088503999379138,0.29813963970800894,0.498
1990-07-26,8.55501945240724,-0.7775628842134416,-0.14815645856626564,0.34296530711646467,0.498
1990-07-27,8.493319144551966,-0.7737689009101055,-0.2945378197971331,0.40393489348891415,0.498
1990-07-30,8.422577946164262,-0.7195131750256366,-0.47684550178187723,0.42799400389562414,0.498
1990-07-31,8.445096188615363,-0.7416579345748324,-0.6510747401797333,0.5123998485654369,0.498
1990-08-01,8.39016277830633,-0.7607306352520506,-0.6607838373844803,0.48353725800757297,0.498
1990-08-02,8.494387160943544,-0.8545256120768511,-0.6194980591399593,0.5187085267045388,0.498
1990-08-03,8.608797176923725,-1.126427497733064,-0.7738564257278038,0.5266501593365741,0.498
1990-08-06,8.896044502032145,-1.391287872201699,-0.9357072196618751,0.6757596175148066,0.498
1990-08-07,8.921576140906593,-1.3272879874040129,-0.6978789142551265,0.6457093194494853,0.498
1990-08-08,8.920000310758349,-1.3358135179662052,-0.7662081883141328,0.714956232581014,0.498
1990-08-09,8.797504383825654,-1.1722986526482102,-0.8263422479527246,0.6856845083206201,0.498
1990-08-10,8.82637115128252,-1.2057479413150611,-1.0922766649077391,0.8747557056327407,0.498
1990-08-13,8.869617746858545,-1.2038115291367206,-1.4500075906852699,1.0294399725753394,0.498
1990-08-14,8.820820081028451,-1.1364327078953433,-1.3042622290746444,0.9121689644397359,0.498
1990-08-15,8.79326730791622,-1.0898011187416232,-1.347077839543722,0.9482049197394357,0.498
1990-08-16,8.978916598782382,-1.268883595569551,-0.7706200187946367,0.5150170376086523,0.498
1990-08-17,9.002669608220376,-1.3170549086823475,-0.6834081003443504,0.5345949167351963,0.498
1990-08-20,8.968707056944181,-1.2242864814697572,-0.7810807502083619,0.6543111669632343,0.498
1990-08-21,8.978058237531323,-1.1871693153806193,-0.7103789471287351,0.6672915234637258,0.498
1990-08-22,9.084441871319054,-1.2897411781132777,-0.5502727717794527,0.5234883475392192,0.498
1990-08-23,9.171392476658543,-1.425215256036015,-0.3903858692355555,0.49482814220591753,0.498
1990-08-24,9.231185174705907,-1.572003716059089,-0.03592588140793031,0.3724140376153921,0.498
1990-08-27,9.067824024157776,-1.3174901230241334,-0.6485002216475396,0.6308552388412128,0.498
1990-08-28,9.124404832007942,-1.4488271367356815,-0.21220305073712564,0.4263681175560639,0.498
1990-08-29,9.004339103577363,-1.3231893787804634,-0.4651503860884213,0.5195764051194183,0.498
1990-08-30,9.033899788315841,-1.368289444493949,-0.6588493984795956,0.6369208321449853,0.498
1990-08-31,9.044618771690809,-1.441776114653683,-0.79412921301396,0.7331255266430685,0.498
1990-09-04,9.08480560344047,-1.4733499859024584,-0.8401021041930076,0.770056267654977,0.498
1990-09-05,9.040608967800235,-1.4530986380437887,-0.8926392636269952,0.7712183357596512,0.498
1990-09-06,9.013595569320865,-1.4287718696724545,-0.7844425106837712,0.7400431280686471,0.498
1990-09-07,8.965672905021368,-1.3550280173088713,-0.8840498959488001,0.8065307390801164,0.498
1990-09-10,9.037255989018208,-1.3905221667476735,-0.8129599565520452,0.6975080817429402,0.498
1990-09-11,9.027654959998022,-1.3999226760443384,-0.6040065798501741,0.5394049538689956,0.498
1990-09-12,9.029322800114615,-1.4701154473768079,-0.6035540030328053,0.552466408963156,0.498
1990-09-13,9.023732909544409,-1.4755583132534706,-0.8969654826071196,0.7390100536589284,0.498
1990-09-14,9.076766796730306,-1.5473750435475833,-0.8143043654951263,0.7151165862500751,0.498
1990-09-17,9.137911892788805,-1.5775990116314653,-0.9363836109041093,0.7138716453619647,0.498
1990-09-18,9.12684574922909,-1.55684528914027,-1.0244598758881838,0.76686619019217,0.498
1990-09-19,9.086825165113225,-1.4953083277077261,-0.7928538978283516,0.6859646931390498,0.498
1990-09-20,9.125951734259802,-1.532579114948852,-0.7030297488138062,0.6108684921534324,0.498
1990-09-21,9.20335767587233,-1.6495323504837867,-0.7337423750988208,0.6990151856218801,0.498
1990-09-24,9.261499798776896,-1.6995081996899817,-0.4297443730148755,0.5230825403502507,0.498
1990-09-25,9.227108202923054,-1.6820824969281767,-0.28407126076423284,0.47758040482237485,0.498
1990-09-26,9.216811671322635,-1.7016936971457772,-0.2557156043513539,0.4639315059566956,0.498
1990-09-27,9.125401302900922,-1.7202576248083992,-0.3305249410514072,0.5195632681049459,0.498
1990-09-28,9.043465921760788,-1.7438049563357947,-0.006977230908078854,0.32857241485722943,0.498
1990-10-01,8.90680100651548,-1.5883714161073417,-0.21344273982514853,0.45142310337614355,0.498
1990-10-02,8.911381438443744,-1.54468768433806,-0.45107038911196684,0.4958619172361393,0.498
1990-10-03,8.922706137615227,-1.573808182737891,-0.6134529408915547,0.599523512932429,0.498
1990-10-04,8.881699408204309,-1.5477594380394941,-0.6063789745991223,0.5967602157967326,0.498
1990-10-05,8.869735815535767,-1.62696360793013,-0.5263413073050194,0.5520448713192222,0.498
1990-10-09,9.059277856892738,-1.6654294482978054,-0.7254910549927047,0.6684433271392538,0.498
1990-10-10,9.096955470089837,-1.6838162103030432,-0.7477563888605548,0.7636069776387973,0.498
1990-10-11,9.16402648212395,-1.8851822494989918,-0.38169116029627465,0.5545784272486224,0.498
1990-10-12,9.058143163607829,-1.739120501549607,-0.5337606958887037,0.6107677389299909,0.498
1990-10-15,9.030431288169572,-1.6577982168680532,-0.7343889426040171,0.6505172661858643,0.498
1990-10-16,9.02098416477469,-1.6493163746525115,-0.6857326380933174,0.6175320248127869,0.498
1990-10-17,8.961116326478153,-1.5412220886256234,-0.7607987580690316,0.6754907834745847,0.498
1990-10-18,8.920073033955816,-1.4625852604164282,-0.9158940066515214,0.706816600099294,0.498
1990-10-19,8.814254398642763,-1.3546229317468557,-0.9890881112262199,0.7248920168240915,0.498
1990-10-22,8.823030216604844,-1.3784894259803677,-0.9861947316624032,0.7409436659447771,0.498
1990-10-23,8.862900610128584,-1.4317705736912723,-1.0896414857131436,0.7615380359742875,0.498
1990-10-24,8.855480162497612,-1.4119412120000252,-1.1632268379106963,0.8416839249539216,0.498
1990-10-25,8.805250428986772,-1.4039556675678238,-1.1453056737599998,0.8384223728971013,0.498
1990-10-26,8.83196749528689,-1.504247042890463,-0.932060679211269,0.732962396584806,0.498
1990-10-29,8.918913138492949,-1.5634214956776247,-1.0512037552979114,0.7769548925349795,0.498
1990-10-30,8.892683826659548,-1.519149899930011,-1.1658301295014248,0.9174755159112102,0.498
1990-10-31,8.844242742680109,-1.5151704750390724,-1.1094886814335592,0.8723469769216649,0.498
1990-11-01,8.756923214177265,-1.4848166011980313,-1.2996129490726809,0.9913572628870337,0.498
1990-11-02,8.754832995600344,-1.4456531986070378,-1.3737528315202174,1.0209345199102502,0.498
1990-11-05,8.680004049984104,-1.3620813068305313,-1.456708547235152,1.0457889068063206,0.498
1990-11-06,8.69890770600529,-1.3541538474330033,-1.542069808908572,1.0616008508096813,0.498
1990-11-07,8.763541736518198,-1.4059684269371986,-1.6685431136221858,1.1626983278223229,0.498
1990-11-08,8.783626737617627,-1.4326614253242993,-1.6907679194965126,1.1694905374790463,0.498
1990-11-09,8.685463968073773,-1.3698611235430531,-1.6280540921190472,1.1136849906183466,0.498
1990-11-13,8.57954423995615,-1.2720568144687718,-1.455792978394543,0.9367904005775428,0.498
1990-11-14,8.561751141727468,-1.2289162021155198,-1.5661646569732188,1.0091923127150484,0.498
1990-11-15,8.58896935414972,-1.2368147508884193,-1.5757071650371228,0.9676581617433089,0.498
1990-11-16,8.511255786998595,-1.1866906748261201,-1.4855047453936707,0.9284441898236777,0.498
1990-11-19,8.569723681869846,-1.2110541411443794,-1.4230741014199682,0.8660310974946256,0.498
1990-11-20,8.534489554766825,-1.1937872291134002,-1.2578177295964197,0.7483638081405841,0.498
1990-11-21,8.507035943790541,-1.2080213518284233,-1.4325419017494878,0.8174958458678091,0.498
1990-11-23,8.501772380815922,-1.228534221422006,-1.5394501453921883,0.9240891592652248,0.498
1990-11-26,8.47377073907254,-1.196873663325525,-1.436051803939323,0.9118232749316273,0.498
1990-11-27,8.490401979864277,-1.1844390987381266,-1.5963158433302205,0.994820370675184,0.498
1990-11-28,8.52439864343138,-1.2054604683035544,-1.351943960909586,0.8147503569597566,0.498
1990-11-29,8.537784117561895,-1.2503418357072118,-1.2034771335162309,0.7558125436358283,0.498
1990-11-30,8.458731946513193,-1.1785406536686407,-1.2900299959257409,0.8264295818874816,0.498
1990-12-03,8.41343666464144,-1.0898560364025647,-1.426458965507074,0.8748941016634173,0.498
1990-12-04,8.438345662057596,-1.194766360118918,-1.5193389415988954,0.8598139454731072,0.498
1990-12-05,8.375849611681922,-1.156510822027642,-1.3655534605747726,0.8384488775017304,0.498
1990-12-06,8.422849348986851,-1.2101835261552845,-1.2425225784018197,0.7053342694653323,0.498
1990-12-07,8.253899567025918,-1.1637128283730704,-1.3498965705277528,0.7949358501639391,0.498
1990-12-10,8.2033465993079,-1.1398982465770073,-1.3771180463102541,0.8005268886151153,0.498
1990-12-11,8.160684167881517,-1.0931857350859564,-1.4038834611160094,0.8009690346674568,0.498
1990-12-12,8.126117747840638,-1.1213596286506715,-1.3732331854310278,0.8246626958084758,0.498
1990-12-13,8.197633282303121,-1.1686263880005225,-1.1167641407812132,0.705069778393406,0.498
1990-12-14,8.247584855488453,-1.202997037298469,-1.185356220336884,0.8191768771117915,0.498
1990-12-17,8.225682999846782,-1.2074116148929726,-1.212248653607241,0.8384349214371588,0.498
1990-12-18,8.205733413727726,-1.2496202693228025,-1.1261817315808138,0.7697834990111366,0.498
1990-12-19,8.255139771218653,-1.4427821923435546,-1.1481932413524503,0.7849654499778955,0.498
1990-12-20,8.297597570030081,-1.5875315811410395,-0.7126798250344171,0.5985024635166503,0.498
1990-12-21,8.348624394044338,-1.583530276804054,-0.7522092247761684,0.667284647737844,0.498
1990-12-24,8.432793383882059,-1.7298370522931532,-0.4263099691211552,0.5718842524919165,0.498
1990-12-26,8.366417699361024,-1.7030007161724383,-0.49197682650605024,0.6372356014140342,0.498
1990-12-27,8.315799266281111,-1.6498991409442876,-0.5015703988712821,0.6334186673876755,0.498
1990-12-28,8.374724196634583,-1.7669947054654938,-0.456210474265628,0.6395705137277483,0.498
1990-12-31,8.32612439927234,-1.7510941556105954,-0.7858435846813556,0.7732735775424857,0.498
1991-01-02,8.183334719219957,-1.552971050700388,-1.1959614383127855,1.01192639991395,0.498
1991-01-03,8.161405476411929,-1.560746771573747,-1.0767042956725374,0.897332090540383,0.498
1991-01-04,8.25807388988236,-1.561323491424025,-1.0189432256569488,0.8307718921549464,0.498
1991-01-07,8.377486049041115,-1.694119235458572,-1.0527324102839153,0.9080906511448634,0.498
1991-01-08,8.431500245962381,-1.8310564469549713,-1.2391222113101183,1.0295779210256066,0.498
1991-01-09,8.528498288339692,-2.160397612882277,-0.7651295049541186,0.9110454057664493,0.498
1991-01-10,8.452095678111052,-2.1550369991586833,-0.36019946417625354,0.6201296270184542,0.498
1991-01-11,8.465678237542026,-2.222568334677491,-0.283656630765092,0.6802714768162598,0.498
1991-01-14,8.493753712544164,-2.396601727421708,0.2761896209459576,0.4509502284885662,0.498
1991-01-15,8.506849400622754,-2.4289606162118784,0.29834198176244264,0.3734909883704099,0.498
1991-01-16,8.486163413723082,-2.4269574939831124,0.5478281245311433,0.33548955957981225,0.498
1991-01-17,8.252776970010967,-2.0843202166396595,0.6604298614633859,0.20650212406804275,0.498
1991-01-18,8.243032814524623,-2.1290795632044066,0.60022254880657,0.2522025573769864,0.498
1991-01-22,8.310468293866268,-2.202881976876911,0.4253246434000893,0.31264193857926903,0.498
1991-01-23,8.278641370744504,-2.0850877474079854,0.0341386097158582,0.49641541269864353,0.498
1991-01-24,8.24926272987711,-2.058974026351797,-0.12921918769534924,0.5535942850731306,0.498
1991-01-25,8.317806312074925,-2.0851368046095424,-0.07095910463046147,0.49395551629011725,0.498
1991-01-28,8.297809816927998,-1.981937983372379,-0.23990986859982025,0.5883711469394503,0.498
1991-01-29,8.26600131615845,-1.9687329393534623,-0.275098111644698,0.6080817141722856,0.498
1991-01-30,8.301111974663504,-2.019301077956797,-0.4118084633778689,0.6613262952119865,0.498
1991-01-31,8.272827256995788,-2.01433983133857,-0.516432697069567,0.7587577984549443,0.498
1991-02-01,8.148434738493659,-2.0943040856064927,-0.8635821676460158,1.002448065952521,0.498
1991-02-04,8.10325633984093,-2.06557952698866,-0.8511244770185195,1.0204421359552251,0.498
1991-02-05,8.078331833636655,-2.030165018272394,-1.0422945660314495,1.079647874515282,0.498
1991-02-06,8.089086304524328,-2.1561833305433433,-0.5037918921447263,0.7390028442854161,0.498
1991-02-07,8.057140580382114,-2.0779959722312364,-0.7492271911329577,0.9918563937154574,0.498
1991-02-08,7.989591529601934,-2.034364250185036,-0.577899434386277,0.9303838191924274,0.498
1991-02-11,8.02223119781717,-2.0960194250521176,-0.659447279361404,0.9262155412055119,0.498
1991-02-12,8.009707172137636,-2.1126684606057284,-0.514933561797594,0.889131409327695,0.498
1991-02-13,8.027520764669871,-2.1253697476002125,-0.46484143099178626,0.8164451176099592,0.498
1991-02-14,8.051972117956224,-2.1676493174484817,-0.5254839708426029,0.8455998109979903,0.498
1991-02-15,8.021830735085809,-2.0843030347349805,-0.3753315370267015,0.7745331431988692,0.498
1991-02-19,8.036767420758428,-2.059882903575987,-0.25006684237852134,0.722030382534467,0.498
1991-02-20,8.060809103071952,-2.1011553399387735,-0.30659567624457296,0.8159319957954094,0.498
1991-02-21,8.08051045063525,-2.161154777900952,-0.09257377991057113,0.7644243841829979,0.498
1991-02-22,8.104666328029268,-2.169042835410073,0.18628477288958614,0.6529798507079657,0.498
1991-02-25,8.080972329347237,-2.1027293840845678,0.0749337639246941,0.711717184849874,0.498
1991-02-26,8.174153461780756,-2.12537149430119,-0.15951528005762938,0.7778289802797563,0.498
1991-02-27,8.179209593576267,-2.1534217475395425,-0.09189072113676429,0.7958558899411801,0.498
1991-02-28,8.23550837089854,-2.1823930629498918,-0.09757153252962925,0.7313822565553406,0.498
1991-03-01,8.32744387707662,-2.264066527500212,0.41670940655925154,0.5080485754829472,0.498
1991-03-04,8.341363413357422,-2.3044183294335294,0.410660866394574,0.5044300818744681,0.498
1991-03-05,8.294057342101159,-2.2517911349365427,0.2438011190191766,0.6039475980974807,0.498
1991-03-06,8.33142606901586,-2.257913825826774,0.19309829310603577,0.6318084237160997,0.498
